DATE;PRES;IGRO;RAFF;RAIN;TERM;DIRV;RADD;VELV;PV_PRODUCTION;
15/04/2016 17:00;945.7;57.0;6.2;0.0;17.0;7.0;626.0;2.0;13107;
15/04/2016 18:00;945.3;59.0;6.5;0.0;17.0;4.0;218.0;2.0;10686;
15/04/2016 19:00;945.3;63.0;5.7;0.0;17.0;25.0;121.0;2.0;7029;
15/04/2016 20:00;945.3;70.0;4.0;0.0;15.0;51.0;0.0;2.0;1863;
15/04/2016 21:00;945.5;75.0;2.7;0.0;15.0;18.0;0.0;1.0;53;
15/04/2016 22:00;946.0;86.0;2.5;0.0;15.0;305.0;0.0;1.0;0;
15/04/2016 23:00;946.2;93.0;2.9;0.0;14.0;248.0;0.0;0.0;0;
16/04/2016 00:00;946.0;89.0;2.4;0.0;13.0;281.0;0.0;0.0;0;
16/04/2016 01:00;945.8;91.0;2.0;0.0;12.0;100.0;0.0;0.0;0;
16/04/2016 02:00;945.5;95.0;2.2;0.0;12.0;189.0;0.0;0.0;0;
16/04/2016 03:00;945.1;97.0;2.3;0.0;12.0;193.0;0.0;1.0;0;
16/04/2016 04:00;945.1;99.0;2.3;0.0;12.0;215.0;0.0;1.0;0;
16/04/2016 05:00;945.2;100.0;1.6;0.0;11.0;82.0;0.0;1.0;0;
16/04/2016 06:00;944.9;96.0;2.1;0.0;10.0;73.0;0.0;1.0;0;
16/04/2016 07:00;945.1;98.0;2.3;0.0;10.0;177.0;0.0;1.0;78;
16/04/2016 08:00;945.2;100.0;2.3;0.0;10.0;142.0;147.0;1.0;1012;
16/04/2016 09:00;945.3;89.0;2.3;0.0;11.0;134.0;182.0;1.0;2678;
16/04/2016 10:00;945.5;76.0;3.4;0.0;12.0;49.0;221.0;1.0;5714;
16/04/2016 11:00;946.0;75.0;3.8;0.0;13.0;59.0;414.0;1.0;6797;
16/04/2016 12:00;946.3;72.0;3.7;0.0;14.0;30.0;280.0;1.0;7562;
16/04/2016 13:00;946.4;61.0;3.4;0.0;15.0;47.0;714.0;1.0;13380;
16/04/2016 14:00;946.2;62.0;4.7;0.0;17.0;8.0;993.0;1.0;13728;
16/04/2016 15:00;945.9;59.0;4.8;0.0;17.0;38.0;748.0;2.0;13822;
16/04/2016 16:00;945.7;61.0;5.4;0.0;18.0;22.0;552.0;2.0;11931;
16/04/2016 17:00;945.2;63.0;6.0;0.0;18.0;345.0;451.0;2.0;7807;
16/04/2016 18:00;945.2;64.0;7.4;0.0;17.0;14.0;142.0;3.0;5867;
16/04/2016 19:00;944.9;70.0;6.7;0.0;16.0;356.0;82.0;3.0;5183;
16/04/2016 20:00;944.6;76.0;6.4;0.0;15.0;10.0;0.0;2.0;1294;
16/04/2016 21:00;944.9;81.0;5.6;0.0;14.0;346.0;0.0;2.0;63;
16/04/2016 22:00;945.3;88.0;4.1;0.0;13.0;342.0;0.0;1.0;0;
16/04/2016 23:00;945.3;90.0;1.9;0.0;12.0;101.0;0.0;0.0;0;
17/04/2016 00:00;945.5;92.0;2.8;0.0;11.0;131.0;0.0;1.0;0;
17/04/2016 01:00;945.3;95.0;2.8;0.0;11.0;123.0;0.0;1.0;0;
17/04/2016 02:00;944.7;96.0;3.1;0.0;10.0;153.0;0.0;1.0;0;
17/04/2016 03:00;944.3;98.0;2.7;0.0;10.0;142.0;0.0;1.0;0;
17/04/2016 04:00;944.1;99.0;3.1;0.0;10.0;178.0;0.0;2.0;0;
17/04/2016 05:00;943.3;100.0;2.8;0.0;10.0;144.0;0.0;1.0;0;
17/04/2016 06:00;943.3;100.0;2.5;0.0;9.0;225.0;0.0;0.0;0;
17/04/2016 07:00;944.1;100.0;2.1;0.0;10.0;211.0;0.0;1.0;78;
17/04/2016 08:00;944.2;96.0;3.9;0.2;10.0;170.0;78.0;0.0;1536;
17/04/2016 09:00;944.1;95.0;2.8;0.0;11.0;137.0;156.0;1.0;3755;
17/04/2016 10:00;944.8;73.0;2.9;0.0;13.0;351.0;558.0;1.0;7251;
17/04/2016 11:00;945.1;72.0;3.3;0.0;14.0;103.0;650.0;1.0;8750;
17/04/2016 12:00;944.9;63.0;4.2;0.0;15.0;70.0;768.0;1.0;10219;
17/04/2016 13:00;944.3;56.0;4.6;0.0;16.0;125.0;927.0;1.0;16675;
17/04/2016 14:00;943.3;54.0;5.9;0.0;19.0;26.0;973.0;3.0;17116;
17/04/2016 15:00;943.2;55.0;5.2;0.0;19.0;60.0;838.0;2.0;13934;
17/04/2016 16:00;942.7;59.0;5.8;0.0;19.0;16.0;404.0;3.0;7861;
17/04/2016 17:00;943.0;63.0;7.2;0.0;19.0;345.0;419.0;4.0;5495;
17/04/2016 18:00;943.1;55.0;7.1;0.0;18.0;353.0;102.0;1.0;10049;
17/04/2016 19:00;943.3;55.0;3.5;0.0;18.0;313.0;65.0;2.0;3093;
17/04/2016 20:00;943.5;58.0;7.2;0.0;16.0;317.0;0.0;1.0;774;
17/04/2016 21:00;944.4;82.0;7.6;1.4;15.0;246.0;0.0;2.0;62;
17/04/2016 22:00;944.8;79.0;6.0;0.0;13.0;300.0;0.0;3.0;0;
17/04/2016 23:00;945.2;86.0;7.1;0.0;13.0;192.0;0.0;1.0;0;
18/04/2016 00:00;945.7;91.0;4.3;0.0;13.0;204.0;0.0;0.0;0;
18/04/2016 01:00;945.8;83.0;3.0;0.0;13.0;231.0;0.0;1.0;0;
18/04/2016 02:00;945.9;71.0;5.2;0.0;14.0;222.0;0.0;3.0;0;
18/04/2016 03:00;945.8;60.0;6.0;0.0;13.0;245.0;0.0;2.0;0;
18/04/2016 04:00;945.9;52.0;4.7;0.0;12.0;226.0;0.0;2.0;0;
18/04/2016 05:00;946.4;53.0;5.2;0.0;11.0;163.0;0.0;1.0;0;
18/04/2016 06:00;946.6;46.0;4.8;0.0;12.0;224.0;0.0;2.0;0;
18/04/2016 07:00;946.9;45.0;5.4;0.0;12.0;228.0;3.0;2.0;84;
18/04/2016 08:00;947.1;44.0;5.4;0.0;13.0;227.0;197.0;2.0;795;
18/04/2016 09:00;947.4;36.0;5.4;0.0;15.0;276.0;402.0;1.0;3955;
18/04/2016 10:00;947.4;31.0;6.5;0.0;17.0;310.0;593.0;1.0;8546;
18/04/2016 11:00;947.5;23.0;5.6;0.0;19.0;304.0;755.0;2.0;12551;
18/04/2016 12:00;947.3;20.0;7.5;0.0;20.0;295.0;871.0;3.0;15816;
18/04/2016 13:00;946.5;19.0;8.5;0.0;20.0;290.0;874.0;4.0;18092;
18/04/2016 14:00;945.9;15.0;10.9;0.0;21.0;270.0;953.0;3.0;18284;
18/04/2016 15:00;945.3;16.0;9.7;0.0;21.0;259.0;878.0;3.0;17345;
18/04/2016 16:00;944.3;10.0;8.9;0.0;21.0;240.0;782.0;4.0;17530;
18/04/2016 17:00;943.2;12.0;10.3;0.0;21.0;278.0;626.0;4.0;15511;
18/04/2016 18:00;942.7;12.0;9.2;0.0;21.0;288.0;434.0;4.0;11999;
18/04/2016 19:00;943.0;18.0;9.6;0.0;18.0;320.0;222.0;5.0;7678;
18/04/2016 20:00;943.6;21.0;13.7;0.0;16.0;358.0;17.0;6.0;2769;
18/04/2016 21:00;946.4;61.0;11.3;0.0;12.0;20.0;0.0;3.0;130;
18/04/2016 22:00;947.4;61.0;7.9;0.0;12.0;66.0;0.0;2.0;0;
18/04/2016 23:00;948.4;81.0;6.2;0.0;10.0;79.0;0.0;3.0;0;
19/04/2016 00:00;950.2;88.0;8.0;0.0;8.0;47.0;0.0;2.0;0;
19/04/2016 01:00;951.3;83.0;3.5;0.0;8.0;356.0;0.0;1.0;0;
19/04/2016 02:00;951.3;90.0;4.8;0.0;8.0;236.0;0.0;2.0;0;
19/04/2016 03:00;951.0;84.0;6.8;0.0;8.0;234.0;0.0;3.0;0;
19/04/2016 04:00;950.9;78.0;9.9;0.0;8.0;235.0;0.0;4.0;0;
19/04/2016 05:00;951.3;70.0;12.3;0.0;9.0;229.0;0.0;5.0;0;
19/04/2016 06:00;951.5;65.0;9.9;0.0;9.0;241.0;0.0;3.0;0;
19/04/2016 07:00;951.5;62.0;7.7;0.0;9.0;235.0;15.0;4.0;98;
19/04/2016 08:00;951.4;54.0;8.8;0.0;10.0;230.0;199.0;3.0;833;
19/04/2016 09:00;952.0;48.0;8.4;0.0;12.0;228.0;409.0;3.0;4031;
19/04/2016 10:00;952.6;38.0;6.0;0.0;15.0;197.0;598.0;1.0;8702;
19/04/2016 11:00;953.6;28.0;4.7;0.0;16.0;81.0;757.0;1.0;12605;
19/04/2016 12:00;954.2;23.0;4.2;0.0;18.0;43.0;871.0;2.0;15395;
19/04/2016 13:00;954.3;24.0;5.0;0.0;18.0;65.0;928.0;2.0;17079;
19/04/2016 14:00;954.2;25.0;5.3;0.0;19.0;15.0;926.0;0.0;17882;
19/04/2016 15:00;953.7;23.0;5.1;0.0;18.0;118.0;879.0;1.0;17552;
19/04/2016 16:00;953.4;23.0;5.2;0.0;19.0;145.0;770.0;1.0;16460;
19/04/2016 17:00;952.9;19.0;4.9;0.0;19.0;110.0;612.0;2.0;14511;
19/04/2016 18:00;952.5;20.0;6.2;0.0;19.0;82.0;430.0;2.0;11393;
19/04/2016 19:00;952.6;24.0;5.4;0.0;19.0;50.0;227.0;2.0;7121;
19/04/2016 20:00;952.7;33.0;4.2;0.0;18.0;1.0;6.0;1.0;2427;
19/04/2016 21:00;953.5;44.0;2.4;0.0;17.0;272.0;0.0;1.0;77;
19/04/2016 22:00;954.1;40.0;4.3;0.0;16.0;236.0;0.0;2.0;0;
19/04/2016 23:00;954.3;38.0;5.5;0.0;15.0;237.0;0.0;2.0;0;
20/04/2016 00:00;954.6;39.0;4.8;0.0;15.0;232.0;0.0;2.0;0;
20/04/2016 01:00;954.8;42.0;5.7;0.0;14.0;242.0;0.0;3.0;0;
20/04/2016 02:00;955.4;46.0;5.6;0.0;13.0;226.0;0.0;2.0;0;
20/04/2016 03:00;955.2;43.0;5.6;0.0;13.0;234.0;0.0;2.0;0;
20/04/2016 04:00;955.2;45.0;5.1;0.0;13.0;228.0;0.0;2.0;0;
20/04/2016 05:00;955.7;48.0;4.6;0.0;12.0;235.0;0.0;2.0;0;
20/04/2016 06:00;955.9;51.0;3.9;0.0;12.0;234.0;0.0;2.0;0;
20/04/2016 07:00;956.3;49.0;4.2;0.0;11.0;224.0;16.0;2.0;108;
20/04/2016 08:00;956.8;45.0;5.3;0.0;11.0;261.0;203.0;2.0;915;
20/04/2016 09:00;957.3;50.0;2.2;0.0;14.0;25.0;392.0;1.0;3883;
20/04/2016 10:00;957.5;50.0;3.3;0.0;15.0;79.0;597.0;1.0;8475;
20/04/2016 11:00;958.0;54.0;5.0;0.0;16.0;20.0;772.0;2.0;12109;
20/04/2016 12:00;958.6;53.0;5.2;0.0;15.0;34.0;672.0;2.0;12707;
20/04/2016 13:00;958.6;52.0;4.8;0.0;16.0;57.0;678.0;2.0;14006;
20/04/2016 14:00;958.6;42.0;4.6;0.0;17.0;30.0;679.0;1.0;14949;
20/04/2016 15:00;958.2;38.0;3.9;0.0;18.0;40.0;706.0;1.0;15320;
20/04/2016 16:00;957.6;36.0;4.4;0.0;19.0;16.0;797.0;1.0;15976;
20/04/2016 17:00;957.3;37.0;3.5;0.0;18.0;98.0;651.0;1.0;11681;
20/04/2016 18:00;957.0;35.0;4.8;0.0;19.0;42.0;368.0;2.0;9428;
20/04/2016 19:00;957.3;41.0;3.8;0.0;18.0;56.0;106.0;1.0;4540;
20/04/2016 20:00;957.6;49.0;3.5;0.0;18.0;59.0;19.0;1.0;1395;
20/04/2016 21:00;958.4;60.0;2.5;0.0;17.0;100.0;0.0;0.0;114;
20/04/2016 22:00;959.0;70.0;2.3;0.0;16.0;16.0;0.0;0.0;0;
20/04/2016 23:00;959.2;72.0;3.7;0.0;14.0;265.0;0.0;2.0;0;
21/04/2016 00:00;959.3;68.0;3.4;0.0;14.0;235.0;0.0;1.0;0;
21/04/2016 01:00;959.6;69.0;3.5;0.0;13.0;242.0;0.0;1.0;0;
21/04/2016 02:00;959.7;73.0;2.9;0.0;13.0;249.0;0.0;2.0;0;
21/04/2016 03:00;959.7;74.0;3.1;0.0;13.0;232.0;0.0;1.0;0;
21/04/2016 04:00;959.6;68.0;3.6;0.0;13.0;218.0;0.0;1.0;0;
21/04/2016 05:00;959.6;69.0;2.1;0.0;13.0;254.0;0.0;0.0;0;
21/04/2016 06:00;959.8;74.0;2.7;0.0;12.0;297.0;0.0;0.0;0;
21/04/2016 07:00;960.2;77.0;1.6;0.0;12.0;46.0;0.0;0.0;22;
21/04/2016 08:00;960.4;72.0;1.6;0.0;12.0;159.0;49.0;0.0;593;
21/04/2016 09:00;960.6;72.0;1.9;0.0;12.0;91.0;109.0;0.0;1579;
21/04/2016 10:00;960.7;68.0;2.1;0.0;13.0;343.0;254.0;0.0;4067;
21/04/2016 11:00;960.6;57.0;3.0;0.0;15.0;34.0;599.0;1.0;7247;
21/04/2016 12:00;960.4;55.0;4.5;0.0;15.0;25.0;479.0;1.0;7745;
21/04/2016 13:00;959.8;53.0;3.7;0.0;15.0;89.0;485.0;1.0;9512;
21/04/2016 14:00;959.1;50.0;3.5;0.0;15.0;134.0;345.0;1.0;9555;
21/04/2016 15:00;958.2;48.0;3.4;0.0;16.0;128.0;511.0;1.0;8896;
21/04/2016 16:00;957.3;47.0;4.3;0.0;16.0;42.0;359.0;1.0;8751;
21/04/2016 17:00;956.8;52.0;3.8;0.0;16.0;58.0;204.0;1.0;6324;
21/04/2016 18:00;956.3;53.0;3.2;0.0;16.0;106.0;133.0;1.0;3613;
21/04/2016 19:00;955.8;58.0;2.6;0.0;15.0;104.0;67.0;1.0;2264;
21/04/2016 20:00;955.3;63.0;2.3;0.0;15.0;142.0;0.0;1.0;740;
21/04/2016 21:00;955.4;68.0;2.0;0.0;15.0;161.0;0.0;0.0;51;
21/04/2016 22:00;955.4;71.0;2.3;0.0;14.0;259.0;0.0;0.0;0;
21/04/2016 23:00;955.3;74.0;3.1;0.0;14.0;228.0;0.0;1.0;0;
22/04/2016 00:00;955.2;72.0;4.3;0.0;13.0;236.0;0.0;1.0;0;
22/04/2016 01:00;955.1;75.0;4.9;0.0;13.0;232.0;0.0;2.0;0;
22/04/2016 02:00;954.5;77.0;4.3;0.0;13.0;212.0;0.0;2.0;0;
22/04/2016 03:00;953.8;81.0;5.0;0.0;12.0;234.0;0.0;2.0;0;
22/04/2016 04:00;953.2;84.0;5.8;0.0;12.0;228.0;0.0;2.0;0;
22/04/2016 05:00;952.5;78.0;5.4;0.0;12.0;239.0;0.0;2.0;0;
22/04/2016 06:00;951.9;73.0;5.6;0.0;12.0;237.0;0.0;2.0;0;
22/04/2016 07:00;951.5;70.0;5.8;0.0;12.0;235.0;0.0;2.0;21;
22/04/2016 08:00;951.6;67.0;5.0;0.0;13.0;203.0;75.0;3.0;1054;
22/04/2016 09:00;951.4;61.0;5.0;0.0;13.0;206.0;223.0;1.0;3190;
22/04/2016 10:00;951.2;59.0;3.0;0.0;16.0;59.0;568.0;1.0;8778;
22/04/2016 11:00;950.8;45.0;4.0;0.0;16.0;103.0;758.0;2.0;11825;
22/04/2016 12:00;950.3;40.0;4.7;0.0;18.0;33.0;768.0;2.0;14739;
22/04/2016 13:00;949.8;40.0;4.7;0.0;18.0;37.0;754.0;1.0;15837;
22/04/2016 14:00;949.2;40.0;4.9;0.0;19.0;351.0;486.0;2.0;12354;
22/04/2016 15:00;948.7;40.0;6.1;0.0;19.0;352.0;724.0;2.0;9419;
22/04/2016 16:00;947.9;43.0;6.1;0.0;18.0;29.0;315.0;2.0;8029;
22/04/2016 17:00;947.3;41.0;4.2;0.0;18.0;48.0;226.0;2.0;6805;
22/04/2016 18:00;947.0;45.0;3.6;0.0;18.0;350.0;132.0;2.0;4115;
22/04/2016 19:00;946.6;53.0;5.9;0.0;17.0;234.0;55.0;2.0;2313;
22/04/2016 20:00;946.3;57.0;7.0;0.0;16.0;228.0;0.0;2.0;926;
22/04/2016 21:00;946.3;57.0;6.5;0.0;15.0;218.0;0.0;3.0;76;
22/04/2016 22:00;946.5;56.0;6.4;0.0;15.0;236.0;0.0;3.0;0;
22/04/2016 23:00;946.3;56.0;6.5;0.0;15.0;220.0;0.0;2.0;0;
23/04/2016 00:00;946.0;55.0;5.4;0.0;14.0;249.0;0.0;2.0;0;
23/04/2016 01:00;945.5;52.0;6.8;0.0;14.0;236.0;0.0;2.0;0;
23/04/2016 02:00;945.4;55.0;5.3;0.0;14.0;276.0;0.0;2.0;0;
23/04/2016 03:00;944.8;71.0;4.7;0.0;12.0;285.0;0.0;1.0;0;
23/04/2016 04:00;944.1;78.0;3.3;0.0;13.0;272.0;0.0;0.0;0;
23/04/2016 05:00;943.5;68.0;2.1;0.0;12.0;89.0;0.0;0.0;0;
23/04/2016 06:00;943.1;68.0;2.5;0.0;12.0;103.0;0.0;0.0;0;
23/04/2016 07:00;943.1;80.0;2.5;0.0;11.0;328.0;0.0;0.0;42;
23/04/2016 08:00;943.1;89.0;1.6;0.0;11.0;135.0;73.0;1.0;956;
23/04/2016 09:00;942.6;75.0;1.6;0.0;11.0;16.0;163.0;1.0;2748;
23/04/2016 10:00;942.1;67.0;1.9;0.0;12.0;10.0;292.0;0.0;5335;
23/04/2016 11:00;942.0;70.0;3.1;0.0;13.0;59.0;440.0;1.0;7910;
23/04/2016 12:00;941.6;66.0;3.7;0.0;14.0;44.0;475.0;2.0;10966;
23/04/2016 13:00;941.0;56.0;3.7;0.0;15.0;55.0;836.0;2.0;12908;
23/04/2016 14:00;940.2;58.0;5.2;0.0;17.0;30.0;712.0;2.0;15623;
23/04/2016 15:00;939.4;55.0;4.9;0.0;17.0;54.0;461.0;2.0;12952;
23/04/2016 16:00;938.6;48.0;4.0;0.0;17.0;70.0;453.0;1.0;9402;
23/04/2016 17:00;937.9;57.0;3.8;0.0;17.0;45.0;251.0;1.0;8055;
23/04/2016 18:00;937.7;59.0;4.7;0.0;17.0;49.0;172.0;2.0;4983;
23/04/2016 19:00;937.5;62.0;3.9;0.0;17.0;47.0;71.0;1.0;2720;
23/04/2016 20:00;937.2;65.0;2.3;0.0;16.0;63.0;0.0;1.0;1137;
23/04/2016 21:00;937.4;80.0;2.1;0.0;16.0;337.0;0.0;1.0;108;
23/04/2016 22:00;937.5;78.0;2.5;0.0;15.0;261.0;0.0;1.0;0;
23/04/2016 23:00;937.2;73.0;3.4;0.0;14.0;240.0;0.0;1.0;0;
24/04/2016 00:00;937.1;76.0;4.0;0.0;13.0;231.0;0.0;1.0;0;
24/04/2016 01:00;937.0;73.0;5.3;0.0;13.0;232.0;0.0;2.0;0;
24/04/2016 02:00;936.8;70.0;4.7;0.0;12.0;238.0;0.0;2.0;0;
24/04/2016 03:00;936.4;69.0;4.3;0.0;12.0;235.0;0.0;1.0;0;
24/04/2016 04:00;936.4;71.0;3.5;0.0;11.0;245.0;0.0;1.0;0;
24/04/2016 05:00;936.0;67.0;3.5;0.0;11.0;218.0;0.0;2.0;0;
24/04/2016 06:00;936.0;60.0;3.8;0.0;11.0;275.0;0.0;1.0;0;
24/04/2016 07:00;936.0;59.0;3.2;0.0;11.0;241.0;0.0;1.0;113;
24/04/2016 08:00;936.4;94.0;5.8;2.4;11.0;216.0;8.0;2.0;1173;
24/04/2016 09:00;936.5;85.0;4.8;0.0;11.0;216.0;151.0;2.0;2854;
24/04/2016 10:00;936.5;69.0;3.1;0.0;13.0;236.0;260.0;1.0;5109;
24/04/2016 11:00;936.6;52.0;3.0;0.0;15.0;51.0;784.0;1.0;10610;
24/04/2016 12:00;936.5;45.0;5.0;0.0;15.0;50.0;876.0;2.0;16975;
24/04/2016 13:00;936.3;48.0;5.5;0.0;16.0;41.0;939.0;2.0;16647;
24/04/2016 14:00;935.9;45.0;5.8;0.0;16.0;59.0;430.0;2.0;18572;
24/04/2016 15:00;935.5;38.0;6.0;0.0;17.0;51.0;959.0;2.0;15138;
24/04/2016 16:00;934.9;37.0;6.4;0.0;17.0;40.0;883.0;2.0;8219;
24/04/2016 17:00;934.8;36.0;7.2;0.0;17.0;62.0;255.0;2.0;9787;
24/04/2016 18:00;935.4;57.0;6.8;1.0;16.0;59.0;337.0;0.0;9693;
24/04/2016 19:00;935.7;50.0;7.6;0.0;14.0;52.0;73.0;3.0;3435;
24/04/2016 20:00;937.4;51.0;8.1;0.0;13.0;63.0;0.0;3.0;540;
24/04/2016 21:00;938.9;59.0;7.8;0.0;12.0;32.0;0.0;1.0;140;
24/04/2016 22:00;940.4;47.0;8.1;0.0;11.0;50.0;0.0;1.0;0;
24/04/2016 23:00;941.6;46.0;7.3;0.0;10.0;46.0;0.0;3.0;0;
25/04/2016 00:00;942.2;63.0;6.9;0.0;9.0;59.0;0.0;1.0;0;
25/04/2016 01:00;942.6;63.0;4.7;0.0;8.0;54.0;0.0;2.0;0;
25/04/2016 02:00;942.9;65.0;3.8;0.0;8.0;334.0;0.0;1.0;0;
25/04/2016 03:00;942.6;65.0;3.5;0.0;7.0;104.0;0.0;0.0;0;
25/04/2016 04:00;942.6;81.0;1.6;0.0;7.0;356.0;0.0;0.0;0;
25/04/2016 05:00;942.5;83.0;4.4;0.0;6.0;236.0;0.0;2.0;0;
25/04/2016 06:00;942.5;79.0;4.7;0.0;6.0;222.0;0.0;2.0;0;
25/04/2016 07:00;942.6;71.0;5.9;0.0;5.0;229.0;45.0;2.0;171;
25/04/2016 08:00;943.1;64.0;5.9;0.0;6.0;205.0;230.0;3.0;1326;
25/04/2016 09:00;943.2;48.0;6.0;0.0;8.0;187.0;444.0;1.0;4862;
25/04/2016 10:00;943.3;26.0;3.1;0.0;10.0;120.0;640.0;1.0;9661;
25/04/2016 11:00;943.3;18.0;4.0;0.0;11.0;156.0;791.0;1.0;13567;
25/04/2016 12:00;943.0;19.0;6.6;0.0;11.0;85.0;905.0;2.0;16359;
25/04/2016 13:00;942.6;20.0;7.0;0.0;12.0;56.0;962.0;2.0;18364;
25/04/2016 14:00;942.1;22.0;6.4;0.0;13.0;74.0;957.0;2.0;19089;
25/04/2016 15:00;941.9;21.0;7.6;0.0;14.0;45.0;895.0;1.0;18525;
25/04/2016 16:00;941.1;22.0;5.2;0.0;14.0;49.0;785.0;1.0;17320;
25/04/2016 17:00;940.9;20.0;5.6;0.0;15.0;52.0;628.0;2.0;15409;
25/04/2016 18:00;940.8;22.0;5.3;0.0;15.0;52.0;440.0;2.0;12144;
25/04/2016 19:00;940.7;27.0;5.2;0.0;15.0;6.0;235.0;3.0;7955;
25/04/2016 20:00;940.9;35.0;5.6;0.0;14.0;3.0;52.0;1.0;3180;
25/04/2016 21:00;941.4;49.0;3.0;0.0;13.0;330.0;0.0;1.0;185;
25/04/2016 22:00;941.8;56.0;4.2;0.0;12.0;270.0;0.0;2.0;0;
25/04/2016 23:00;941.6;48.0;4.0;0.0;10.0;241.0;0.0;2.0;0;
26/04/2016 00:00;941.5;47.0;3.8;0.0;10.0;242.0;0.0;1.0;0;
26/04/2016 01:00;941.8;54.0;3.9;0.0;9.0;309.0;0.0;1.0;0;
26/04/2016 02:00;941.5;59.0;2.4;0.0;9.0;230.0;0.0;0.0;0;
26/04/2016 03:00;941.3;68.0;3.3;0.0;8.0;216.0;0.0;2.0;0;
26/04/2016 04:00;941.1;65.0;3.8;0.0;8.0;233.0;0.0;2.0;0;
26/04/2016 05:00;941.1;68.0;3.9;0.0;7.0;239.0;0.0;1.0;0;
26/04/2016 06:00;941.0;65.0;2.5;0.0;7.0;257.0;0.0;1.0;0;
26/04/2016 07:00;940.9;63.0;2.7;0.0;7.0;238.0;44.0;1.0;165;
26/04/2016 08:00;941.0;52.0;3.7;0.0;8.0;237.0;225.0;1.0;1210;
26/04/2016 09:00;941.0;51.0;2.8;0.0;9.0;69.0;430.0;1.0;4740;
26/04/2016 10:00;941.0;46.0;3.6;0.0;10.0;30.0;622.0;1.0;9361;
26/04/2016 11:00;940.8;48.0;4.0;0.0;11.0;86.0;777.0;1.0;13255;
26/04/2016 12:00;940.3;44.0;4.4;0.0;13.0;53.0;880.0;1.0;16007;
26/04/2016 13:00;939.8;43.0;5.1;0.0;13.0;69.0;935.0;1.0;17779;
26/04/2016 14:00;939.2;39.0;4.7;0.0;14.0;104.0;911.0;1.0;18235;
26/04/2016 15:00;938.8;39.0;6.3;0.0;15.0;63.0;985.0;2.0;17755;
26/04/2016 16:00;938.5;50.0;6.5;0.0;15.0;41.0;854.0;1.0;16363;
26/04/2016 17:00;938.1;48.0;5.3;0.0;15.0;82.0;366.0;1.0;11508;
26/04/2016 18:00;938.1;46.0;5.0;0.0;15.0;8.0;430.0;2.0;11947;
26/04/2016 19:00;938.2;52.0;5.1;0.0;15.0;15.0;239.0;2.0;6350;
26/04/2016 20:00;938.5;56.0;4.6;0.0;15.0;3.0;8.0;2.0;2672;
26/04/2016 21:00;939.1;67.0;3.2;0.0;13.0;107.0;0.0;0.0;159;
26/04/2016 22:00;939.4;75.0;1.6;0.0;12.0;280.0;0.0;0.0;0;
26/04/2016 23:00;939.1;70.0;2.8;0.0;12.0;204.0;0.0;1.0;0;
27/04/2016 00:00;938.5;46.0;6.0;0.0;12.0;238.0;0.0;1.0;0;
27/04/2016 01:00;938.1;44.0;5.1;0.0;12.0;224.0;0.0;2.0;0;
27/04/2016 02:00;937.6;42.0;5.5;0.0;11.0;165.0;0.0;0.0;0;
27/04/2016 03:00;937.2;46.0;5.1;0.0;11.0;246.0;0.0;2.0;0;
27/04/2016 04:00;937.1;48.0;3.1;0.0;9.0;45.0;0.0;0.0;0;
27/04/2016 05:00;937.4;69.0;2.4;0.0;8.0;108.0;0.0;0.0;0;
27/04/2016 06:00;937.2;85.0;1.5;0.0;8.0;199.0;0.0;0.0;0;
27/04/2016 07:00;937.1;85.0;2.2;0.0;8.0;177.0;51.0;0.0;178;
27/04/2016 08:00;937.2;56.0;2.5;0.0;10.0;292.0;240.0;1.0;1197;
27/04/2016 09:00;937.5;39.0;2.6;0.0;12.0;36.0;450.0;1.0;4778;
27/04/2016 10:00;938.1;43.0;6.3;0.0;12.0;56.0;641.0;3.0;9433;
27/04/2016 11:00;938.6;38.0;6.7;0.0;13.0;48.0;786.0;3.0;13449;
27/04/2016 12:00;938.9;34.0;7.3;0.0;14.0;42.0;892.0;2.0;16217;
27/04/2016 13:00;939.3;34.0;6.1;0.0;15.0;70.0;946.0;2.0;17736;
27/04/2016 14:00;939.4;32.0;6.5;0.0;15.0;57.0;939.0;2.0;18293;
27/04/2016 15:00;939.6;25.0;6.9;0.0;16.0;43.0;888.0;3.0;18272;
27/04/2016 16:00;939.4;32.0;7.0;0.0;16.0;35.0;768.0;2.0;17150;
27/04/2016 17:00;939.7;33.0;7.2;0.0;16.0;79.0;614.0;1.0;14745;
27/04/2016 18:00;940.0;37.0;5.7;0.0;17.0;27.0;458.0;2.0;11589;
27/04/2016 19:00;940.7;53.0;7.3;0.0;16.0;73.0;148.0;2.0;7507;
27/04/2016 20:00;941.4;57.0;4.9;0.0;14.0;56.0;11.0;1.0;2231;
27/04/2016 21:00;942.2;57.0;4.2;0.0;13.0;88.0;0.0;2.0;169;
27/04/2016 22:00;943.0;70.0;3.1;0.0;11.0;5.0;0.0;1.0;0;
27/04/2016 23:00;943.8;73.0;4.0;0.0;11.0;334.0;0.0;2.0;0;
28/04/2016 00:00;944.6;76.0;4.2;0.0;10.0;169.0;0.0;1.0;0;
28/04/2016 01:00;944.9;38.0;5.4;0.0;10.0;356.0;0.0;2.0;0;
28/04/2016 02:00;945.1;47.0;5.2;0.0;9.0;14.0;0.0;1.0;0;
28/04/2016 03:00;945.1;46.0;2.4;0.0;9.0;347.0;0.0;0.0;0;
